Artikelnummer;Bestandseinheit;Produktkennung-Typ;Produktkennung-Wert;Produktkennung-Wert 2;Verfügbare Stückzahl;Käufe;Gebote;Preis;Start Date;Angebotsende;Zustand;Typ;Artikelbezeichnung;Name der Unterkategorie;Kategorienummer;Private Notizen;Website auf der ursprünglich eingestellt wurde;Download-Datum;Variantendetails;Produktreferenznummer;Zustands-ID;OutOfStockControl
122499889195;;;;;3;0;;"EUR 10,99";16.05.17;;Neu;9;"INSIDE PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409543655;;;;;3;0;;"EUR 4,20";16.05.17;;Neu;9;"Half-Life 2: Episode Two PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409544841;;;;;3;0;;"EUR 8,43";16.05.17;;Neu;9;"Slime Rancher PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499901732;;;;;3;0;;"EUR 17,15";16.05.17;;Neu;9;"Dragon's Dogma: Dark Arisen PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409560858;;;;;0;1;;"EUR 9,94";16.05.17;;Neu;9;"Rebel Galaxy PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409561570;;;;;3;0;;"EUR 6,80";16.05.17;;Neu;9;"Move or Die PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499921571;;;;;3;0;;"EUR 12,36";16.05.17;;Neu;9;"Planetary Annihilation: TITANS PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409564703;;;;;3;0;;"EUR 2,20";16.05.17;;Neu;9;"Primal Carnage: Extinction PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499927651;;;;;3;0;;"EUR 4,40";16.05.17;;Neu;9;"Clustertruck PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499928708;;;;;3;0;;"EUR 7,30";16.05.17;;Neu;9;"Offworld Trading Company PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409569233;;;;;3;0;;"EUR 2,50";16.05.17;;Neu;9;"They Bleed Pixels PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499931501;;;;;3;0;;"EUR 5,80";16.05.17;;Neu;9;"DOOM 3 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499932548;;;;;3;0;;"EUR 1,99";16.05.17;;Neu;9;"Epic Battle Fantasy 4 PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409577891;;;;;3;0;;"EUR 5,76";16.05.17;;Neu;9;"Kingdom: New Lands PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409589292;;;;;0;0;;"EUR 6,50";16.05.17;;Neu;9;"The Final Station PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409592586;;;;;3;0;;"EUR 8,90";16.05.17;;Neu;9;"8-Bit Armies PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409593465;;;;;3;1;;"EUR 3,10";16.05.17;;Neu;9;"Hard West PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122499958719;;;;;3;0;;"EUR 5,26";16.05.17;;Neu;9;"Deponia Doomsday PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409602540;;;;;3;0;;"EUR 1,67";16.05.17;;Neu;9;"Ittle Dew PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409608442;;;;;3;0;;"EUR 6,55";16.05.17;;Neu;9;"DARK PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112409610275;;;;;2;1;;"EUR 4,50";16.05.17;;Neu;9;"Oddworld: Stranger's Wrath HD PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357876756;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"The First Spark PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305213888;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Knight Squad PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357877058;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Smugglers 5 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357877395;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Ballistic Protection PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357877588;;;;;3;0;;"EUR 3,70";16.02.17;;Neu;9;"Alter Ego PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357878177;;;;;3;0;;"EUR 6,90";16.02.17;;Neu;9;"Dangerous Waters PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357878718;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Dungeon of Elements PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357878991;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Hunters Of The Dead PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305215678;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"X-COM: Enforcer PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357879522;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Bubsy Two-Fur PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357879719;;;;;3;0;;"EUR 3,60";16.02.17;;Neu;9;"Wild Season PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305216258;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Crystal Story II 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305216350;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Rats - Time is running out! PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305216606;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Tracks of Triumph: Industrial Zone PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357880606;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"7,62 High Calibre PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305216965;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Post Master PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357881226;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Farming World PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305217649;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Sword of Asumi PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305217926;;;;;0;0;;"EUR 1,50";16.02.17;;Neu;9;"Reverse Crawl PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357883061;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"199X PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305218766;;;;;3;0;;"EUR 2,70";16.02.17;;Neu;9;"Transport Giant PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305219135;;;;;0;0;;"EUR 3,90";16.02.17;;Neu;9;"REVOLVER360 RE:ACTOR PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357884381;;;;;3;1;;"EUR 1,60";16.02.17;;Neu;9;"RymdResa PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357884525;;;;;3;1;;"EUR 1,50";16.02.17;;Neu;9;"Mirror Mysteries PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357884696;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"SHOWTIME 2073 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357884845;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Winter Voices PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305220506;;;;;3;0;;"EUR 4,90";16.02.17;;Neu;9;"Sokobond PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305220677;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Another Perspective PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357886224;;;;;3;1;;"EUR 1,50";16.02.17;;Neu;9;"Dance of Death PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357886412;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Deadlings: Rotten Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305221309;;;;;3;2;;"EUR 2,90";16.02.17;;Neu;9;"Paranormal State: Poison Spring PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305221417;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Cargo 3 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357887085;;;;;3;0;;"EUR 2,50";16.02.17;;Neu;9;"200% Mixed Juice! PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305224412;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Grapple PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357889957;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"The Music Machine PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357890581;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"SimpleRockets PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305225731;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Summoner PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305226336;;;;;0;1;;"EUR 12,50";16.02.17;;Neu;9;"RPG Maker XP PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122357892082;;;;;3;0;;"EUR 2,09";16.02.17;;Neu;9;"Luxuria Superbia PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305227000;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Merchants of Kaidan PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305227206;;;;;3;0;;"EUR 4,50";16.02.17;;Neu;9;"SPACECOM PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305227305;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Doodle God PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769760929;;;;;3;3;;"EUR 9,90";25.09.15;;Neu;9;"Far Cry 3 - Blood Dragon steam PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769763738;;;;;3;3;;"EUR 3,10";25.09.15;;Neu;9;"Final Exam PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781146288;;;;;3;0;;"EUR 1,50";25.09.15;;Neu;9;"Finding Teddy PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769765797;;;;;3;1;;"EUR 2,35";25.09.15;;Neu;9;"Fist Puncher PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111561322365;;;;;3;39;;"EUR 10,50";29.12.14;;Neu;9;"Total War: SHOGUN 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781186005;;;;;3;10;;"EUR 7,38";25.09.15;;Neu;9;"FortressCraft Evolved! PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769821291;;;;;3;1;;"EUR 3,70";25.09.15;;Neu;9;"Foul Play PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111608982487;;;;;3;0;;"EUR 5,10";27.02.15;;Neu;9;"Zeno Clash 2 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781193665;;;;;3;3;;"EUR 1,50";25.09.15;;Neu;9;"Glare PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781197921;;;;;3;8;;"EUR 2,50";25.09.15;;Neu;9;"God Mode PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111609024912;;;;;3;21;;"EUR 1,50";27.02.15;;Neu;9;"Carrier Command: Gaea Mission PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111561358395;;;;;0;39;;"EUR 6,00";29.12.14;;Neu;9;"Trine 2: Complete Story PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781229491;;;;;3;3;;"EUR 3,30";25.09.15;;Neu;9;"Gomo PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769877470;;;;;3;1;;"EUR 3,20";25.09.15;;Neu;9;"Gunpoint PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781237401;;;;;3;0;;"EUR 1,50";25.09.15;;Neu;9;"Iesabel PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121769917931;;;;;3;2;;"EUR 2,10";25.09.15;;Neu;9;"Journey of a Roach PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781267737;;;;;3;1;;"EUR 3,10";25.09.15;;Neu;9;"King Arthur's Gold PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111609083918;;;;;3;7;;"EUR 4,50";27.02.15;;Neu;9;"Cortex Command PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122501197855;;;;;3;0;;"EUR 3,16";17.05.17;;Neu;9;"I Have No Mouth, and I Must Scream PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410454395;;;;;3;0;;"EUR 2,80";17.05.17;;Neu;9;"The Deadly Tower of Monsters PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122501214681;;;;;3;0;;"EUR 2,45";17.05.17;;Neu;9;"Goat Simulator: GoatZ AddOn/DLC PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410460260;;;;;3;0;;"EUR 5,76";17.05.17;;Neu;9;"Event[0] PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410462067;;;;;3;0;;"EUR 1,90";17.05.17;;Neu;9;"Ichi PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122501220552;;;;;3;0;;"EUR 2,90";17.05.17;;Neu;9;"SteamWorld Heist PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122501221329;;;;;3;0;;"EUR 2,53";17.05.17;;Neu;9;"Darwinia PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410464286;;;;;3;0;;"EUR 3,68";17.05.17;;Neu;9;"Epistory - Typing Chronicles PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410464692;;;;;3;0;;"EUR 1,57";17.05.17;;Neu;9;"Sins of a Solar Empire®: Trinity PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410467956;;;;;3;0;;"EUR 11,64";17.05.17;;Neu;9;"Icewind Dale: Enhanced Edition PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122501280726;;;;;3;0;;"EUR 2,30";17.05.17;;Neu;9;"Super Mega Baseball: Extra Innings PC spiel Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112410509502;;;;;3;0;;"EUR 2,30";17.05.17;;Neu;9;"The Uncertain: Episode 1 - The Last Quiet Day PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781472613;;;;;3;4;;"EUR 1,50";25.09.15;;Neu;9;"KnightShift PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781474011;;;;;3;3;;"EUR 6,70";25.09.15;;Neu;9;"Knock-knock PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121770167116;;;;;3;0;;"EUR 2,60";25.09.15;;Neu;9;"Legend of Dungeon PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781477262;;;;;3;5;;"EUR 1,91";25.09.15;;Neu;9;"Legends of Aethereus PC spiel Steam Download Digital Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781478341;;;;;3;1;;"EUR 4,90";25.09.15;;Neu;9;"Leviathan Warships PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121770175018;;;;;3;4;;"EUR 5,90";25.09.15;;Neu;9;"Lords of Football PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122358574463;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Light PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305839304;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Terrian Saga: KR-17 PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305840562;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Kidnapped PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781484891;;;;;3;10;;"EUR 4,90";25.09.15;;Neu;9;"Mars: War Logs PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781487385;;;;;3;2;;"EUR 1,68";25.09.15;;Neu;9;"Megabyte Punch PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781490809;;;;;2;6;;"EUR 8,59";25.09.15;;Neu;9;"Might & Magic: Heroes VI - Shades of Darkness PC Steam Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
111781492563;;;;;3;0;;"EUR 1,50";25.09.15;;Neu;9;"MirrorMoon EP PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift Game";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305859421;;;;;3;0;;"EUR 1,90";16.02.17;;Neu;9;"Pixel Hunter PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121770191091;;;;;3;8;;"EUR 5,30";25.09.15;;Neu;9;"Monaco What's Yours Is Mine PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305862462;;;;;3;0;;"EUR 2,20";16.02.17;;Neu;9;"Fowl Space PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305863440;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Mind Snares: Alice's Journey PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122358602010;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Unium PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122358603219;;;;;3;0;;"EUR 2,50";16.02.17;;Neu;9;"SATAZIUS PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305866264;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Unhack PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
121770197277;;;;;0;2;;"EUR 3,10";25.09.15;;Neu;9;"Ms. Splosion Man PC spiel Steam Download Digital Link DE/EU/USA Key Code Gift";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122358606032;;;;;3;0;;"EUR 1,50";16.02.17;;Neu;9;"Arma 2: Private Military Company AddOn/DLC PC Steam Download Link DE/EU/USA Key";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
112305869606;;;;;3;0;;"EUR 4,25";16.02.17;;Neu;9;"Bridge Constructor Medieval PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
122358607823;;;;;3;2;;"EUR 1,50";16.02.17;;Neu;9;"Jack Orlando: Director's Cut PC spiel Steam Download Link DE/EU/USA Key Code";"PC- & Videospiele";139973;;77;"22.05.17 10:40:13 MESZ";;;1000;false
